file_path,label,text,clean_text,predicted_label
D:\OCR\docs-sm\email\2080920004a.jpg,email,"From: Palner, Rochelle (P40SA Mac Mail)
Sent: Friday, March 20, 1998 12:01 PM
To: Abrehenson, Scott K.; Acree, Stephen G.; Albinino, Samuel V.; Albright,
Charles C. (Chick); Allen, Denise: Alvarez, Manuel; Anado, Joe S.; Anderson,
Brandan W.; Amnanaichado, Micky V.; Barnaby, Errol c.; Bames, Frederick L.j
Berkenpas, Karla'J.; Blackwell, R Scott; Board, Cary 3.7
Bowen, Samuel C.; Brown, Steven’ D.; Bryant, Eagar B.
Burnell, Daniel X., Burroughs, Sheila 1.; Capocelli, Sergio: Carlock, Michael
Re; Cecil, Michse! C.; Chappell, Fernando; Christian, Kevin C.; Claxton,
Sandra 7.; Colenan, Gary R.j Cooper, Kunita; Danon, Mike A.; Davis, Johh Rr
Dellinger, Gregg; Donaher, ‘Denise R.; Dooley, Dan J.; Draucker, Jim;
Draucker, ‘Linda P.; Eberle, Ea W-; Ellwood, Alex: Enbrey, Gary M.; srickson,
Mia Ko; Feggans, Everett 1} Fink, Scott £.} Fischer, Holly; Fitzpatrick,
cynenia M.; Ford, Freddie; Friend, Noel; Furr, Bill; GEEREL, DOMMA; Goldberg,
Nan J.; Golob, David R.; Greene, kandall; Griffin, Jenny (Purchasing) ;
HARRIS, DENISE; Holle, Gecxge M. (Mick); Mughes, Kenneth L; tunter, Rathi;
Irish, Gerald A; Janes, Terry M.; Johnaon, Robert; Jones, Cessandra By
Relley, Joba; Kitlius, Holli; Krausse, Charlic; Lawrence, John R.; Lee,
Murray'D.; Li, Feter X.; Lieberman, Pamela D.; Lindsey, Steve M. (Mark);
igatreth, Janes B.; yon, J. 7. (Terry); MacLauchlan, Victor; Waierfelde,
Rune Foz Macks, Charita; Montgonery, Charles T.; Morgan, Kevin P7 Morris,
axes (Bédie}; ‘Mucis, Nicolas; Myers, Glenn S; NEWTON, GARY; Oxford, George
W. (Mike); Pace, Raymond A.; Pate, Garland M.; Plunkett, Wayne; Rader, Mary
Si; Rinehart, Steve; Ripley, Bruce G.; ROBERTS, RICH; Sands, Benita Le;
Schulz, Ron J.; Seanster, Clarence 2.; Sermons, Cassandra Aj Shortridge, AL
(Pony); Simon, Jeff K.z Saith, Thomas L. (Tom); Stimler, Jack; Taylor, 3
Danny; Taylor, Susan L.; Thompaca, Janet L.: Thenpacn, Lonnie Z.; Toft,
Howard C. (Chtis); Treece, Leslie T. (Ted); Turner, Andrew E.; Vonier, Nancy
Mi Waddy, Chick; Walters, Jerone D.; Webber, Chris; Wells, Keven L.; White,
‘Thomas D.; WILLTAMS, DARLENE; Willians, DeNorris; Williaxs, Samuel 8; Wonson,
Leroy W.; Agnoteah, Jonas (FMUSA Mac Mail); Anton, Michelle (PHUSA Mac Yall)
Arwady, Marge (PNUSA Mac Mail}; Bacchi, Gail Wills (PMISA Mac Mail); Becker,
heli’ (PMUSA Mac Mail); Begley, Jody (FMUSA Mac Mail); Bell, Nina (PMOSA Mac
Berd, Elliot (FMUSA Mac Mail); Bily, Lynn (FMUSA Mac Hail); Blunenson,
Gail (EWUSA’vac Wail); Bochko, Paul [EMISA' war Mail); Bowersock, Dave (FHUSA
Mac Mail); Broenan, Ihe (2MUEA Mac Mail); Budheaja, Rahul (FHOSA Mac Mail);
Buonavencura, Maria (AWUSA Mac Mail); Burkharde, Jack (PMOSA Mac Mail);
butler, Renee (PMJSA Mac Mail}; Calder, Claudette (PMSA Mac Mail); Capreol,
sary (MUSA Mac Mail}; Casey, Sarah; Cha, Karen (FMUSA Mac Mail); Chapnan, Bd

‘vr000260802",palner rochelle psa mac mail sent friday march pm abrehenson scott k acree stephen g albinino samuel v albright charles c chick allen denise alvarez manuel anado joe anderson brandan w amnanaichado micky v barnaby errol c bames frederick l j berkenpas karla j blackwell r scott board cary bowen samuel c brown steven bryant eagar b burnell daniel x burroughs sheila capocelli sergio carlock michael cecil michse c chappell fernando christian kevin c claxton sandra colenan gary r j cooper kunita danon mike davis johh rr dellinger gregg donaher denise r dooley dan j draucker jim draucker linda p eberle ea w ellwood alex enbrey gary srickson mia ko feggans everett fink scott fischer holly fitzpatrick cynenia ford freddie friend noel furr bill geerel domma goldberg nan j golob david r greene kandall griffin jenny purchasing harris denise holle gecxge mick mughes kenneth l tunter rathi irish gerald janes terry johnaon robert jones cessandra relley joba kitlius holli krausse charlic lawrence john r lee murray li feter x lieberman pamela lindsey steve mark igatreth janes b yon j terry maclauchlan victor waierfelde rune foz macks charita montgonery charles morgan kevin p morris axes bédie mucis nicolas myers glenn newton gary oxford george w mike pace raymond pate garland plunkett wayne rader mary si rinehart steve ripley bruce g roberts rich sands benita le schulz ron j seanster clarence sermons cassandra aj shortridge al pony simon jeff k z saith thomas l tom stimler jack taylor danny taylor susan l thompaca janet l thenpacn lonnie z toft howard c chtis treece leslie ted turner andrew e vonier nancy mi waddy chick walters jerone webber chris wells keven l white thomas willtams darlene willians denorris williaxs samuel wonson leroy w agnoteah jonas fmusa mac mail anton michelle phusa mac yall arwady marge pnusa mac mail bacchi gail wills pmisa mac mail becker heli pmusa mac mail begley jody fmusa mac mail bell nina pmosa mac berd elliot fmusa mac mail bily lynn fmusa mac hail blunenson gail ewusa vac wail bochko paul emisa war mail bowersock dave fhusa mac mail broenan ihe muea mac mail budheaja rahul fhosa mac mail buonavencura maria awusa mac mail burkharde jack pmosa mac mail butler renee pmjsa mac mail calder claudette pmsa mac mail capreol sary musa mac mail casey sarah cha karen fmusa mac mail chapnan bd vr,email
D:\OCR\docs-sm\email\2081172407a.jpg,email,"LeVan, Suzanne
Friday, August 6, 1999 6:23 PM
Rush, Sonya C.

Gennaro, Mary Jo

Subject: Duoling Divas

Thad a long conversation with Mary JO. I'm fine with the follow-up to the
specific incident & the handling of the corporate affairs contribution.

However -- I'm really concerned (&very cynical) about what might be
happening. {I suspect this was not by coincidence. I'm not sure how much it
was preplanned -- but Mary Jo can share with several different scenarios that we
brainstormed.
Mary Jo promised to keep on alert for any unusual activity n the curtent 3

ets ~~ and is gems to think about whether there are any preventative steps
we can/should take.

If it happens again in another market ~~ I'm not sure what we are going to need
fo do. “But I don't think we can continue to push ahead and be a target.

Lets plan to talk again affer we see what goes on in the current markets.
Thanks,
Sazanue fakes)
_ 0 a on avd ad) in CMlarda 2 selup * ci dost
errr lal acco ka Kat A call to eel aut

Cam fraet i

Page 1

ee Habeale War, Wil

VLOPZLLL8OZ

Wed ov ond By dak ad Ai of",levan suzanne friday august pm rush sonya c gennaro mary jo subject duoling divas thad long conversation mary jo fine follow specific incident handling corporate affairs contribution however really concerned cynical might happening suspect coincidence sure much preplanned mary jo share several different scenarios brainstormed mary jo promised keep alert unusual activity n curtent ets gems think whether preventative steps take happens another market sure going need fo think continue push ahead target lets plan talk affer see goes current markets thanks sazanue fakes _ avd ad cmlarda selup ci dost errr lal acco ka kat call eel aut cam fraet page ee habeale war wil vlopzllloz wed ov ond dak ad ai,email
D:\OCR\docs-sm\email\2081183829c_3830.jpg,email,"Original Message—
From: Dunne, Neg
Monday, June 2, 2000 1228 PM
Roger, ack; Muro, Joe
acus, Chuck s; Rothman, Alna: Fendich, Karen N: Rep, Jemy; Chen, Eath
Ww.
Subject: Excoss Inventory Employee Sale
JackiJoe,

‘The Virginia Slims brand group would lke to hold an employee sale in mid-July
offering items from the last VS Catalog which expired in May. All Items are non-
branded and have no logo or indicia, The items that would be offered are tisted
below. Since the tems are non-branded the we would like to sale fo be open fo
all employeesitemps at 120/100 Park, Ryebrook and Tarrytown. We also would
like to have no jimits on quantity ~ frst come first serve. The sale would be run
by Margo Cochran and the profits from the sale would be split between VS brand
‘and PMEF.

ITEMS
Foke Fur Coat

Shaw!

Koit Shirt

Purse

Skirt

Sat of Pillows

Journal

Treasure Box

Sot of Expresso Cups.

3

O6ZSERLL8OZ",original message dunne neg monday june pm roger ack muro joe acus chuck rothman alna fendich karen n rep jemy chen eath ww subject excoss inventory employee sale jackijoe virginia slims brand group would lke hold employee sale mid july offering items last vs catalog expired may items non branded logo indicia items would offered tisted since tems non branded would like sale fo open fo employeesitemps park ryebrook tarrytown also would like jimits quantity frst come first serve sale would run margo cochran profits sale would split vs brand pmef items foke fur coat shaw koit shirt purse skirt sat pillows journal treasure box sot expresso cups ozserlloz,email
D:\OCR\docs-sm\email\2081350135.jpg,email,"2081350135

Fadus, Chuck J. __ a

From: Molena Mulins (mmulins@imageentry com)

Sone Fray su OF 2000 124 Pa

To: ""Mike Ferguson!

ce: ‘Chuck Fadus', Erna Marini ‘Francisco Arsuaga’: Michelle Anton’ ‘Scott Ler’ ‘Tim
‘Seraponas': ‘Virginia Czekalsk’: ‘Lisa Moes' “christine chiu@pmusa.comn'

Subject: ‘Ciunzipped\Daily_ Reports\Gear-2000 -ItemiMIX -03-07.XLS:C:\unzipped\Dally_Repo

2 © 2 @

coo

2 © 4 @

2

seven Detn Cot Sen On. Soe. Cem_Com Sauce Caen So,

‘unzipped\Dally_Reports\Gear-2000 -ItemMX -
103-07 XLS;C:\unzipped\Daily_ Reports\Gear-2000 -itemMIX -
05-07:XLS,C:\unzipped\Dally” Reports\Gear-2000 -ItemMIX -
12-99X18.C unzipped Daly Reports\Gear 2000 ltomMx -
18-08 XLS.C \unzipped\DailyReports\Gear-2000 -ltemMIX -
18-99.XL9.C:unzipped Daly “Reports\Gear-2000 -ltemMx -
16-05 XLS.C-\unzipped\DailyReports\Gear-2000 -ItemMIX -
17-05 XLS.C: ‘ineppesDat Reports|Gear-2000 -ItemMIX -
28-06 XLS,C:\unzippé J-Reports\Gear-2000 -ItemMIX -
30-05 XL8.C unzip rede Rep ou Code_Count_ Gear -2000- 05 -
{Bate unzipped ay_eports\Source_Code_Gount_ Gear 2000-08 -
17-x\s{C:\unzipped\DailyReports\Source_Code Count_Gear -2000- 05 -
Hie Ciarepecely Reporsiasores God cout Geer 2000
¥2 xls. C unzippecDaly“Repors\ Source Code Count Gear 2000-08
{SiG ne Pbserbaiy-Reponalsource-Code court Gest
18 x's;C:\unzipped\DallyReports\Source_Code Count” Gear -2000- 06
8 xIs:G:\unzippedlDally"" Reporis\Source_Code_Count_Gear -2000- 07 -
’03.x/s;C:\unzipped\Daily_Reports\Source_Code_CountGear -2000- 07 - 05.xis

onl a add",fadus chuck j __ molena mulins mmulins imageentry com sone fray su pa mike ferguson ce chuck fadus erna marini francisco arsuaga michelle anton scott ler tim seraponas virginia czekalsk lisa moes christine chiu pmusa comn subject ciunzipped daily_ reports gear itemimix xls c unzipped dally_repo coo seven detn cot sen soe cem_com sauce caen unzipped dally_reports gear itemmx xls c unzipped daily_ reports gear itemmix xls c unzipped dally reports gear itemmix x c unzipped daly reports gear ltommx xls c unzipped dailyreports gear ltemmix xl c unzipped daly reports gear ltemmx xls c unzipped dailyreports gear itemmix xls c ineppesdat reports gear itemmix xls c unzippé j reports gear itemmix xl c unzip rede rep ou code_count_ gear bate unzipped ay_eports source_code_gount_ gear x c unzipped dailyreports source_code count_gear hie ciarepecely reporsiasores god cout geer xls c unzippecdaly repors source code count gear sig ne pbserbaiy reponalsource code court gest x c unzipped dallyreports source_code count gear xis g unzippedldally reporis source_code_count_gear x c unzipped daily_reports source_code_countgear xis onl add,email
D:\OCR\docs-sm\email\2081484345.jpg,email,"Lei Page 1

2081484345

Holleran, Jack
Mon, Sep 16, 1996
FW: Anonymous Caller

Cherry, James; Mulderig, John

Jim and John:

Tassume that you will advise Becky on this. If you want me to do anything, let me know.

Jack",lei page holleran jack mon sep fw anonymous caller cherry james mulderig john jim john tassume advise becky want anything let know jack,email
D:\OCR\docs-sm\email\2081493039b.jpg,email,"—0Figinal Message—
rom: Cummings, Greg A

Sent: Wednesday, Februay 07, 2001 6:16 PM.
Tor AllerHavkins, Linde.

Subject: RE: CMPAT Budget

Do you have projections of actual spending at this time, First revised is in process.

a6E0e6r180Z",figinal message rom cummings greg sent wednesday februay pm tor allerhavkins linde subject cmpat budget projections actual spending time first revised process aeerz,email
D:\OCR\docs-sm\email\2081502580.jpg,email,"2081502580

Bugg, Joy J

From: Solana, Rick P

Sent: Wednesday, Apri 11, 2001 3:52 PM
To: Patskan, George J

Subject: FW: March 0 Visit to Xenogen

yi",bugg joy j solana rick p sent wednesday apri pm patskan george j subject fw march visit xenogen yi,email
D:\OCR\docs-sm\email\2081505304.jpg,email,"From:
Date:
Subject:
To:

ce:

@ 4208/5053, @

Message for Holleran, Jack

Page. 4

Carboni, auéy a. ¢
Thu, Mar 19, 1998 18:56
Vieitore on Monday morning
‘hobosco, Enza (PMUSA Mac Mail)

Holleran, Jack: CASELLA, Judy

Enza,

Four consultants that will be involved in the 2/24 Sr Team presentation will
arrive at the MY office firet thing Monday morning. We plan to begin going
lover sove revisions of our presentation at Sax in the 26th floor cont. roca.

‘They wild need to get in the building and I instructed then to say they were
[ting Jack. Since they aro contracted exployees, I assune the desk will
call up to you/Jack before letting then cone up. Would it be possible for you
to help facilitate their entry and direct then to the coaference room on 267

Taeix names axe: Martin Browning fron Eduguest conpany, Art Levine from
Arnold & Porter {he may arrive with mo) and Bd McDonnell & Ton Meyers tron
Quintiles BRI Company.

T imagine they will arrive around 8:45am.

‘hanks, Enza! gudy",date subject ce message holleran jack page carboni auéy thu mar vieitore monday morning hobosco enza pmusa mac mail holleran jack casella judy enza four consultants involved sr team presentation arrive office firet thing monday morning plan begin going lover sove revisions presentation sax th floor cont roca wild need get building instructed say ting jack since aro contracted exployees assune desk call jack letting cone would possible help facilitate entry direct coaference room taeix names axe martin browning fron eduguest conpany art levine arnold porter may arrive mo bd mcdonnell ton meyers tron quintiles bri company imagine arrive around hanks enza gudy,email
D:\OCR\docs-sm\email\2081995794b.jpg,email,"Orginal Message
Holleran, Jack

Satrday, March 11, 2000 12:47 PM

‘Osbome, Kevin (PNIC Leg) DeBord, Mark

Subject: FW: Technical Ladder Presentations

Here are the actual presentations thal were referred to in the email | sent you earlier today.

P6L9661807",orginal message holleran jack satrday march pm osbome kevin pnic leg debord mark subject fw technical ladder presentations actual presentations thal referred email sent earlier today pl,email
D:\OCR\docs-sm\email\2082058850a.jpg,email,"Sent “Thurdey,Obcombr 07,2000 857 AM
bs Miray, Tyne.

oe

Subject:

vy

Kevin asked me to let you know that Dr. Garg’s CORESTA poper should go through the MRB process before
being submitted to the journal Bertrage zur Tabakferschung International.

vossssozs0z",sent thurdey obcombr bs miray tyne oe subject vy kevin asked let know dr garg coresta poper go mrb process submitted journal bertrage zur tabakferschung international vossssozsz,email
D:\OCR\docs-sm\email\2082066425a.jpg,email,"From Yamada Kenta
Sent Fikkoy. Juy 17, 1998 6:10AM

te Jones Jon (MOF)

ce: Yokase, Moot: Mipogawo. Shove: hikawa. Toso
Subject URGENT: glo us our comment

Dear Jan,

{Lam writing about odor acceptability claim and graph on our style book.
“Thank you for forwarding me the Melissa's report. Naw Dentsu is revising the curve of the graph on our style

COthor than the graph curve, are you fin with ur syle book such as our claims and the odor acceptability graph
format which graph is upside down. (MId7 (lower acceptabilly) is marked at highar on the graph than Bota
{higher aoceptabity), Header of verical bar is “Odor, not ""Odor Aocoplabiliy*)

We noad to tall your comment to Logal dopartment and would ike to have your comment today(7/17 US time).
Tam sorry to trouble you many times.

‘Thank you very much.
Kenta

Page 1

VSTPIIOTIOT",yamada kenta sent fikkoy juy te jones jon mof ce yokase moot mipogawo shove hikawa toso subject urgent glo us comment dear jan lam writing odor acceptability claim graph style book thank forwarding melissa report naw dentsu revising curve graph style cothor graph curve fin ur syle book claims odor acceptability graph format graph upside mid lower acceptabilly marked highar graph bota higher aoceptabity header verical bar odor odor aocoplabiliy noad tall comment logal dopartment would ike comment today us time tam sorry trouble many times thank much kenta page vstpiiotiot,email
